0	24.5200000000000	24.1500000000000
1	24.5200000000000	24.1500000000000
2	24.4900000000000	24.1800000000000
3	24.5200000000000	24.1500000000000
4	24.5200000000000	24.1700000000000
5	24.5200000000000	24.1500000000000
6	24.5200000000000	24.1500000000000
7	24.5500000000000	24.1700000000000
8	24.4900000000000	24.1700000000000
9	24.5500000000000	24.1600000000000
10	24.4900000000000	24.1400000000000
11	24.5500000000000	24.1500000000000
12	24.5200000000000	24.1400000000000
13	24.4900000000000	24.1600000000000
14	24.4900000000000	24.1500000000000
15	24.4600000000000	24.1300000000000
16	24.5200000000000	24.1600000000000
17	24.4600000000000	24.1400000000000
18	24.4900000000000	24.1500000000000
19	24.4900000000000	24.1300000000000
20	24.4600000000000	24.1200000000000
21	24.5200000000000	24.1400000000000
22	24.4900000000000	24.1500000000000
23	24.5200000000000	24.1400000000000
24	24.5200000000000	24.1400000000000
25	24.4900000000000	24.1300000000000
26	24.4900000000000	24.1200000000000
27	24.4300000000000	24.1200000000000
28	24.4600000000000	24.1800000000000
29	24.4900000000000	24.1400000000000
30	24.5200000000000	24.1400000000000
31	24.5200000000000	24.1500000000000
32	24.5200000000000	24.1300000000000
33	24.5200000000000	24.1300000000000
34	24.5500000000000	24.1600000000000
35	24.4900000000000	24.1400000000000
36	24.5200000000000	24.1600000000000
37	24.4900000000000	24.1600000000000
38	24.4900000000000	24.1400000000000
39	24.4600000000000	24.1400000000000
40	24.4300000000000	24.1400000000000
41	24.5500000000000	24.1500000000000
42	24.5200000000000	24.1600000000000
43	24.4600000000000	24.1500000000000
44	24.5200000000000	24.1500000000000
45	24.4600000000000	24.1400000000000
46	24.4600000000000	24.1500000000000
47	24.5200000000000	24.1500000000000
48	24.4900000000000	24.1600000000000
49	24.6100000000000	24.1700000000000
50	24.5200000000000	24.1500000000000
51	24.4900000000000	24.1200000000000
52	24.4600000000000	24.1200000000000
53	24.4900000000000	24.1200000000000
54	24.5200000000000	24.1300000000000
55	24.5800000000000	24.1400000000000
56	24.4900000000000	24.1300000000000
57	24.4900000000000	24.1100000000000
58	24.4900000000000	24.1200000000000
59	24.5500000000000	24.1000000000000
60	24.5500000000000	24.1100000000000
61	24.5500000000000	24.1000000000000
62	24.4900000000000	24.1000000000000
63	24.5200000000000	24.1100000000000
64	24.5800000000000	24.1100000000000
65	24.4900000000000	24.1000000000000
66	24.5500000000000	24.1200000000000
67	24.6100000000000	24.1400000000000
68	24.6400000000000	24.1300000000000
